id,user_id,created_at,text
1063096311262568449,AIESTHETlC,2018-11-15 15:48:06,SUMPAAH SIAPAPUN JELASIN TEORI FANTASTIC BEAST KE AKU
1063094808145649664,arindaFR,2018-11-15 15:42:08,Gimana nih pendapat lain buat yg udh nonton fantastic beast 2?? Apakah kalian puas atau merasa kecewa?
1063090669701361664,renataalvn,2018-11-15 15:25:41,Bisa bisanya ada manusia di muka bumi ini yg nge snapgram in film fantastic beast.....ANDA MANUSIA APA BUKAN HAH??
1063086827454648320,DN_06,2018-11-15 15:10:25,"Seperti nya fantastic beast nonton sendiri saja, karna kalo kuciwa tuh suka nga enak ke partner nonton gt lho. Overthinking ya, map map"
1063086160161849344,fauziriza,2018-11-15 15:07:46,Sepertinya banyak yg kecewa dengan fantastic beast
1063085147573018624,K7zan,2018-11-15 15:03:45,"Ada yang mau diajak nonton fantastic beast ? 

Sedih amat dah :(("
1063078792741023744,me_rasti,2018-11-15 14:38:29,"Wow, ezra miller. Wow! ğŸ‘ğŸ‘ 
From Credence into Aurelius Dumbledore. See you in Fantastic Beast 3, ganteng."
1063077393189896192,indahkusumadani,2018-11-15 14:32:56,"yang udah nonton fantastic beast di cgv info dong, ada merch kaya tempat popcorn / tempat minum ga kaya pas star wars? ğŸ¤”"
1063075844216614913,diahayuse,2018-11-15 14:26:46,Lagian kenapa sih burn the stage the movie ini kudu tayang barengan fantastic beast. Kenapa sih kenapaaaaaaaa???
1063074319369027585,ioriyouta,2018-11-15 14:20:43,Oke. Bakal ada sequel selanjutnya dari Fantastic Beast. Di Jerman mungkin? Tp ini kenapa nanggung bgt endingnya kzl bat
1063071592924635136,Intanfkm,2018-11-15 14:09:53,baru nonton fantastic beast tetoba ada jarkoman kantor nobar dan dibayarin ğŸ‘ğŸ˜­
1063065725193965568,satayobagus,2018-11-15 13:46:34,Ya Allah kenapa sih Fantastic Beast why oh why oh why
1063065535695343616,azzamadityap,2018-11-15 13:45:49,Marathon fantastic beast
1063065418271678464,azzamadityap,2018-11-15 13:45:21,Karena belum sempet nontom fantastic beast ke 1 jadi tadi sebelum nonton marathon dulu di kantor wkakw
1063061219844644865,nontrianon,2018-11-15 13:28:40,"nah kan kalo yang emang suka Harry Potter pasti bilang Fantastic Beast yg kedua ini bagus, wkwk"
1063060393688358918,Yona_JKT48,2018-11-15 13:25:23,setelah sekian lama akhirnya nonton bioskop lagi haha tadi nonton Fantastic Beast ğŸ˜³
1063059204397707270,amanda_stevi,2018-11-15 13:20:39,AKU MAUK LAH KALO DIAJAK NONTON FANTASTIC BEAST LAGI ABIS INI AHAHAHAHAHA
1063058668222959616,oviolvb,2018-11-15 13:18:31,Fantastic beast 1 Lebih keren dari yg ke 2. â­â­
1063055552010276866,amanda_stevi,2018-11-15 13:06:08,FANTASTIC BEAST: CRIMES OF GRINDELWALD KEREN MAMPUS GILAK
1063055358350901248,irhamrizqi,2018-11-15 13:05:22,Fantastic beast ending ğŸ‘
1063054280402198529,helogengz,2018-11-15 13:01:05,"Fantastic beast, i'm coming:"")"
1063052056968065025,inisihfree,2018-11-15 12:52:15,Ini gua nonton fantastic beast sama sapa
1063048337564217347,godchangbean,2018-11-15 12:37:28,tapi udah booking fantastic beast. yaudala
1063047816153509888,jabunnajib,2018-11-15 12:35:24,Meh nonton fantastic beast kebak kabeh bioskop e     -_-
1063046537754767361,ffgahara,2018-11-15 12:30:19,nonton fantastic beast &lt; nontonin nagini
1063045876422082561,anugrudha,2018-11-15 12:27:42,Nobody wants to watch new Fantastic Beast movie with me? I am keen on discussing story after watching movie (esp. for multi-movies) ğŸ˜‚
1063045540311515137,azzamadityap,2018-11-15 12:26:21,Fantastic Beast 2 seru anjay
1063040465056874496,devihaliniar,2018-11-15 12:06:11,Fantastic beast udah keluar nih hihi
1063038748558974976,knightmandala,2018-11-15 11:59:22,"cgv depok rame banget ada pens betes, gw kira nonton suzzana atau fantastic beast kaya gw ğŸ˜‚ğŸ˜‚ğŸ˜‚"
1063036547702841345,Arumkarima,2018-11-15 11:50:37,"Ekspetasi : liat fantastic beast yg 4d
Realita : udah pake tix id buy 1 get 1"
1063033757257453568,dewimedinaw,2018-11-15 11:39:32,Fantastic beast ada yg review bagus banget ada yang bilang jele banget.. Tapi aku tetep harus nonton..
1063032943017308160,wiwigaga_,2018-11-15 11:36:18,"Ya Allah, mau nonton Fantastic Beast lagi :'((((("
1063030847052214275,firaaaMD,2018-11-15 11:27:58,"Tunggu deh ntar lanjut, nonton fantastic beast dulu wkwk"
1063026324959162369,ramadhika99,2018-11-15 11:10:00,"Mau nonton fantastic beast tpi lagi jauh bioskopnya, yaudah nunggu aja di lk21 hahaaa"
1063025047391023104,dell_yan,2018-11-15 11:04:56,â€˜Fantastic Beast: The Crimes of Grindelwaldâ€™ pas scene Hogwarts itu ... â¤ï¸
1063024029903216641,KeyongbaIap,2018-11-15 11:00:53,Fantastic beast ahh
1063022798694625280,alfanarn,2018-11-15 10:55:59,"WOOOOOOOOOAAAAAAH!! FANTASTIC BEAST SO GADAYUUUUUUUUM!!!!.

Sepanjang film gak bisa gak exciting gue."
1063019764375683072,npsbayu,2018-11-15 10:43:56,"hanum Rais aja belom nonton, eh fantastic beast tayang.

berat bgt idup."
1063007274363318272,zunarzuna,2018-11-15 09:54:18,Jadi pengen nonton Fantastic Beast yg pertama.
1062989969352871936,kevinchoc,2018-11-15 08:45:32,Apaan nih Fantastic Beast nggak ada Harry Potter-nya!!!!
1062989134107570176,maudhymaw,2018-11-15 08:42:13,"Nurutkan si feby nak nnton fantastic beast semalam. Sekalinya hari ini udah ade di layar kaca 21.
Okedehhhh~~~~"
1062988894101155840,ellasugiar,2018-11-15 08:41:16,Fantastic beast ğŸ˜ğŸ˜ğŸ˜
1062986375304175616,Tyayao,2018-11-15 08:31:15,Sekalinya ada yang ngajak pada mintain film yang sama... apakah ku harus nonton fantastic beast 2 kali :(
1062985383820947457,carinapeggy,2018-11-15 08:27:19,fantastic beast the crimes of grindelwald  10/10 ğŸ¤Ÿ
1062982349141340160,marutmanullang,2018-11-15 08:15:15,gela2 animasi fantastic beast ni ga pernah ga bikin pangling ya._.
1062981480534560768,nabillaazlikaa,2018-11-15 08:11:48,"Fantastic beast 2 tuh keren sih sinematografinya, cuma ceritanya yagitu deh~"
1062971740425318400,SarahKrtka,2018-11-15 07:33:06,"Fantastic beast udah keluar aja, saya masih blm nonton bohemian #sad"
1062971737401286657,adriansusanto,2018-11-15 07:33:05,"Could be a 3, but I don't like where the story is heading, and at this point, just drop the ""Fantastic Beast"" title."
1062965103711072257,KRSNMAHENDRA,2018-11-15 07:06:44,"Suzana / Fantastic Beast 2 ? 
Gak semuanya kayanya .Lol"
1062957924215967744,santimuhrianti,2018-11-15 06:38:12,Sedih aku tuh belum nonton Fantastic Beast: The Crimes of Grindelwald.
1062952626499739648,inespuspitasa,2018-11-15 06:17:09,"Fantastic beast yuk:(
Pengin bohemian tp emohlah wqwq"
1062952215780814848,diyasprdn,2018-11-15 06:15:31,Temen-temen aing pada sibuk. Diajak nonton Fantastic Beast pada kaga bisa. :(
1062951144400465920,FarhanGetek,2018-11-15 06:11:16,"nonton jaman kakeknya harry potter mba 1 !!!
.
.
.
.
.
.
.
Fantastic beast mas"
1062948189307777024,annisa_rianti,2018-11-15 05:59:31,Gue ngebela Fantastic Beast bkn karena filmnya bagus bgt. Tapi banyak bgt org sok kritis ttg film ini padahal ini kan film fiksi yawlaaa
1062943774324645888,jordanpriyoga,2018-11-15 05:41:58,Now watching fantastic beast 2
1062943139470569473,faisholj,2018-11-15 05:39:27,"Things that I regret this month.
Didn't participate in Borobudur Marathon, and Expect too much for Fantastic Beast."
1062941205476990976,pradnyathamitha,2018-11-15 05:31:46,"ngeskip a head full of dreams movie dong demi fantastic beast ğŸ˜­ 
mana cuma sehari doang lagi tayangnya huhuhuhu"
1062940779465732097,superhimee,2018-11-15 05:30:04,"Gausah nonton fantastic beast, nonton drama korea aja di viu gratis cuma modal kuota"
1062931044528095232,aadepanca,2018-11-15 04:51:23,Akhirnya film fantastic beast sudah keluarâœ¨
1062930778424635392,ichaprima,2018-11-15 04:50:20,Terkesel itu adalah belum nonton Fantastic Beast dan terpapar review yg ga bagus. :(
1062930174100987904,farhanalv,2018-11-15 04:47:56,Yg lain ke Jogja aku nonton fantastic beast sama ahok saja
1062927088770928640,vivisav_,2018-11-15 04:35:40,nonton lagi harpot gegara fantastic beast 2 da rilis. dan baru kali ini ngerti apa yg diomongin dgn logat britishnya yg endessssh bgtğŸ¤£
1062925829426958336,morphzyy,2018-11-15 04:30:40,Fantastic beast the crimes of grindelwald keknya bagus nih untuk di tonton hmm
1062919553796124672,xcatpoohx,2018-11-15 04:05:44,PESAN MORAL FANTASTIC BEAST YAUDAH LU KAKAK ADEK GAUSAH REBUTAN CEWEK UJUNG UJUNGNYA GADA YG DAPET KAN
1062913225895796736,channiesbabo,2018-11-15 03:40:35,Just talked with a muggle friend about fantastic beast ğŸ¤“
1062912698814361608,channiesbabo,2018-11-15 03:38:30,"Looking for friend to spoil Fantastic beast 2 story ğŸ˜‚ğŸ˜‚ğŸ˜‚

I stiillll in BIG AWE WITH THAT MOVIE"
1062908824976158720,sitamanda,2018-11-15 03:23:06,What the? Kemarin Fantastic Beast udah rilis *headpalm*
1062904391328354304,jojoreha,2018-11-15 03:05:29,Masa mesti skip nonton Fantastic Beast 2?
1062892533640978432,kerispi,2018-11-15 02:18:22,temenin fantastic beast anyone? yu? :(
1062873945987342337,Danz_fm,2018-11-15 01:04:30,"Next
Fantastic Beast
""Crime of Grindewald"""
1062873531648663552,ifaikfa,2018-11-15 01:02:51,Pengen nonton coldplay sama fantastic beast tapi gapunya temen gaes :(
1062867421415956480,fragilebuster,2018-11-15 00:38:35,"Fantastic Beast 2 nih ğŸ¤¤ğŸ¤¤ğŸ¤¤ğŸ¤¤
Gaskeun gaskeun euy, masalahnya gak ada teman menghabiskan popcorn :("
1062862238392889345,mintbluelove,2018-11-15 00:17:59,fantastic beast udahhh tayanggggg wiwwwww
1062858299933024256,shimmerskyy,2018-11-15 00:02:20,mau nonton fantastic beast tp nga tau sama siapa:(
1062854321178431488,jetcoleed,2018-11-14 23:46:31,"fantastic beast bagus, lebih bagus dari peringkat dan formasi penempatan"
1062841191916400640,arasilagil,2018-11-14 22:54:21,"Sekuel fantastic beast cocoknya bejudul ""Fantastic Beast: Bayi yg ditukar""

#CrimesOfGrindelwald #FantasticBeasts"
1062829641444950016,mulgugee,2018-11-14 22:08:27,Mau nonton fantastic beast pls gue kudu bgt nonton :( mau menebus dosa gak ngikutin harry potter wkwk
1062820613272698880,krawark,2018-11-14 21:32:35,Super late but I just watched Fantastic Beast 1 recently and surprisingly among all charas Credence fascinated me the most
1062797946125672448,shfrzfr,2018-11-14 20:02:30,Ga tertarik nonton fantastic beast karena q geli bgt sm ular hiiii njz
1062793137637154816,handansn_,2018-11-14 19:43:24,Dimana mana fantastic beast cobaaa
1062791144633905152,joeveenyo,2018-11-14 19:35:29,I LOVE FANTASTIC BEAST AND THE CRIME OF GRINDELWALD
1062776388896284672,vikanovikas,2018-11-14 18:36:51,Fantastic Beast mesti nonton dari awal yah kayanya.....
1062771248357289984,dennyrrachman,2018-11-14 18:16:25,Fantastic beast penuh kejutan
1062769647634673664,andmadan,2018-11-14 18:10:03,"Pokoknya fantastic beast bagus, nonton sendiri aja berasa nonton bedua."
1062768407420973056,rayhan_parady,2018-11-14 18:05:08,Nonton Fantastic Beast atau Ralph Breaks The Internet ya?
1062765548973387776,neni_def,2018-11-14 17:53:46,Hadehhh worth it sih nntn Fantastic Beast cuma gw butuh kelanjutannya ğŸ˜­
1062763799667560448,faradinayu,2018-11-14 17:46:49,only Fantastic Beast makes me wanna watch at imax
1062762849917796352,poppyangelika,2018-11-14 17:43:03,Gak puas sama Fantastic Beast: Crimes Of Grindelwald.
1062754746576957440,despicableofme,2018-11-14 17:10:51,"Fantastic beast is awesome
But I need more crimes tho

Yang butuh spoiler, dm aja wkwk"
1062754451205672960,annisa_rianti,2018-11-14 17:09:40,Unprotect tweet for the sake of defending Fantastic Beast.
1062753330303123456,AdityaSandoyo,2018-11-14 17:05:13,what to do tomorrow: nonton fantastic beast. i need a rest...
1062752860058804224,dtphv_,2018-11-14 17:03:21,"fantastic beast overrated 
7/10"
1062751540245553152,shintarii,2018-11-14 16:58:06,Baru kelar nonton fantastic beast 2 udah kebelet nonton yg ke-3. Why oh why pinter bgt bikin endingnya ğŸ˜«
1062749914210361344,Noviyanti_PN,2018-11-14 16:51:39,Mon maap oot nih. Utk fantastic beast 2 ini intinya: PASTI BAKAL ADA LANJUTANNYA LAGI!!!ğŸ˜…ğŸ˜…ğŸ¤¸ğŸ»â€â™€ï¸ğŸ¤¸ğŸ»â€â™€ï¸ğŸ˜‚
1062749634848677888,BenDhanio,2018-11-14 16:50:32,Fantastic beast bikin pusing... Gak ngerti
1062746799587225600,peteruuss,2018-11-14 16:39:16,Kangen sama hogwarts terobati setelah nonton fantastic beast. Pas scene hogwarts nya keluar gue yang heboh tepuk tangan.
1062745549407809537,gandrasta,2018-11-14 16:34:18,Fantastic Beast's diversity is there. From gay relationship to Yusuf Kama to Indonesian Nagini to that HOT CALLUM TURNER!
1062744481118642183,awanpamungkas,2018-11-14 16:30:03,BESOK FANTASTIC BEAST ENAK SI
1062740176777097216,fvhrers,2018-11-14 16:12:57,"Kalo siang sukanya fantastic beast,  kalo malem ya mending fantastic breast aja sih.  eh."
1062739613423267840,Sigitlincah,2018-11-14 16:10:43,Cliffhanger of the year. Nonton fantastic beast kepotong di bagian klimaks. Wkwkwkwk
1062738322462625792,jakasekatekate,2018-11-14 16:05:35,"Keren dah fantastic beast kepala dan hati w serasa diuwek2 , gak monoton!!"
1062736150157176833,megaalviannn,2018-11-14 15:56:57,YAAMPONNNN FANTASTIC BEAST BENTAR LAGIIIII ğŸ’«ğŸ’«ğŸ’«
1062735793574166531,GilGumelar,2018-11-14 15:55:32,"Fantastic Beast udh keluar ya, liat review2 nya pada kurang puas keliatannya."
1062735267193225216,Achmdtvn,2018-11-14 15:53:27,"Syittt fantastic beast udh main dan gua gatau, berdosa banget ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­, kenapa bisa kepikiran tuh pilem maen tgl 16 sih ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­ğŸ˜­"
1062732272221093888,ARimbaKelana,2018-11-14 15:41:32,Fantastic beast adalah keniscayaan
1062728147693580288,chandatamaop,2018-11-14 15:25:09,matilin aul dengan besok cabut kelas buat fantastic beast
1062725849009405953,Ahmad_Faisal29,2018-11-14 15:16:01,Fantastic beast yang kedua ini keren dan mantap wajib nonton lahh
1062723495186980865,SUPERARIN25,2018-11-14 15:06:40,"Fantastic Beast 2 nih gue kira nyeritain beast2 yg ada didalem ceritanya, ternyata tidaaaaaağŸ˜Œ"
1062723228878000128,ernestprakasa,2018-11-14 15:05:36,Kecewa berat sama film Fantastic Beast yg pertama tapi kok kayaknya ga afdhol kalo ga nonton yg kedua :/
1062723167804776449,mikballl,2018-11-14 15:05:22,"Fantastic beast enak nih, tapi sama siapa yaa ğŸ¤¤"
1062719836545904641,amindayoka,2018-11-14 14:52:08,fantastic beast is now released... anyone want to watch it?
1062717487349817349,ilhaamps,2018-11-14 14:42:47,Tadi tuh nonton fantastic beast 2 wangi-wanginya battle akhirnya lebih kece dibanding voldemort vs potter.
1062717003440386054,Gilangfathur,2018-11-14 14:40:52,"jadi itu gmn tuh fantastic beast ? 

*Nasib lg di perantauan ngebet pgn nonton, tapi pgn nonton sm bebeb*"
1062716118098337792,adesuramadhan,2018-11-14 14:37:21,tiket fantastic beast cepat sekali habisnya
1062715336988872707,satuminggu,2018-11-14 14:34:15,Puas bgt nonton fantastic beast ğŸŒš
1062710469784330241,Luhurb28,2018-11-14 14:14:54,"Abis nonton fantastic beast,banyak sekali twist nggak dimengerti dan beda dinovel.termasuk nagini,nagini......."
1062710280117841920,axdellia,2018-11-14 14:14:09,Aku nonton fantastic beast malem minggu aja soallnya rame hehe enak
1062709332507127808,AnisyaaBAK,2018-11-14 14:10:23,Fantastic Beast is so FantasticğŸ˜ğŸ˜ğŸ˜
1062708764925521927,neni_def,2018-11-14 14:08:08,When you want to watch Fantastic Beast and end up getting space in the front because there is no chair in the back left ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚
1062706263983714304,syarakw,2018-11-14 13:58:12,Fantastic Beast pasti ada lanjutannya huft
1062703055861207041,lailaflh,2018-11-14 13:45:27,Sumpah fantastic beast plot twist nyaaaaaa...
1062698150467489794,ozoranico,2018-11-14 13:25:57,abis nonton Fantastic Beast. gua ga paham dong ğŸ˜­
1062697814201839617,shineesunn,2018-11-14 13:24:37,"Gara gara nonton fantastic beast crime grindelwald, belajar jadi nggk fokus, makan jadi gupuh saking senengnya nonton itu film ğŸ˜ğŸ˜ğŸ™ˆğŸ™ˆ"
1062690266715348992,obeuliviate,2018-11-14 12:54:38,Jangan ada yang bahas fantastic beast. I beg.
1062685076490616833,lahsiapagua,2018-11-14 12:34:00,FANTASTIC BEAST GANTUNG BANGET WOYYYY -lada tukang spoiler
1062681733605220352,UbaySyakhisk,2018-11-14 12:20:43,fantastic beast and the crimes of grindelwald (hah gmn gatau cara nulisnya) is ğŸ’¯ğŸ’¯
1062680626568937473,HaniOct,2018-11-14 12:16:19,"Wooow Fantastic BeastÂ udah ada Hari ini?? Ntar yak w mikir keras dl nonton ma sapeh.

Ujung2nya nonton di indoxxi -_- #nasibsingle"
1062680185835708416,archie_finn,2018-11-14 12:14:34,Jumat sore nonton fantastic beast seru si kayanya
1062677350666534912,raihashirou,2018-11-14 12:03:18,Jadi siapa yg mau nonton Fantastic Beast tapi belom ada temen nya?
1062670289488666629,mustofaaMU,2018-11-14 11:35:15,&lt;- Nyari temen nonton yg ngerti fantastic beast
1062669772356120577,tubagusramadhan,2018-11-14 11:33:11,"Kamunya fantastic, akunya beast :("
1062666282162544640,meryshachandra,2018-11-14 11:19:19,Fantastic beast ngeselin! Udah gt ajaa
1062663302164099073,elfaaaan,2018-11-14 11:07:29,Nggantung nih fantastic beast
1062661808568193025,banartama,2018-11-14 11:01:33,Pengen nonton fantastic beast....
1062660201910689792,savhaps,2018-11-14 10:55:10,Fantastic Beast 10/10 ğŸ‘ğŸ½ğŸ‘ğŸ½ plot twist nya amat sangat luar biasa. Dan saya ngga sabar buat nunggu yang ke 3
1062659598107070464,wiiiiiiiik,2018-11-14 10:52:46,Fantastic beast keren..
1062658575200186368,pratiwizp,2018-11-14 10:48:42,Se shook itu saya nonton fantastic beast huhu masi kepikiran
1062657380456878083,aitakata04,2018-11-14 10:43:57,Harus seht biar sabtu bs nntn fantastic beast :))
1062650325872439297,rifkass,2018-11-14 10:15:55,"Quest2 hogwart's mystery lagi tentang magical creature semua, dalam rangka menyambut Fantastic Beast 2 kali ya"
1062648456320245760,AnnsRzky,2018-11-14 10:08:29,besok fantastic beast kali ya siang2 hmhmhmhmhm
1062645287523504128,Anuggrah_P,2018-11-14 09:55:54,"Fantastic beast 2 rilis tgl 16. Tgl 17 diajak kecirebon, fix nontonya di cirebon ğŸ˜‚"
1062642947831689216,akbarsuryak,2018-11-14 09:46:36,Fantastic beast kuy :( siapapun ayooo agendakan
1062639423429337090,wirahmaan,2018-11-14 09:32:36,Nonton fantastic beast kaya nnton pacific rim yg ke 2
1062633733402972160,salmaintaaan,2018-11-14 09:09:59,BUKANNYA TAYANG TGL 16/11? INI KAN BARU TANGGAL 14 KENAPA FANTASTIC BEAST CRIME OF GRINDELWALD UDAH TAYANG? ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚
1062631022490075136,AdrianNanditya,2018-11-14 08:59:13,Fantastic beast memenuhi bioskop dan dipenuhi orang-orang
1062630388160376833,minachunsyania,2018-11-14 08:56:41,Omg i caaantttt i caaannttt hari ini fantastic beast release bangeett laah tak ada bioskop dijepara ğŸ˜­ğŸ’”
1062630242999627777,mbooo_ndt,2018-11-14 08:56:07,Kuylah fantastic beast
1062630176381534208,SVTfever06,2018-11-14 08:55:51,fantastic beast...wajib nonton lebih dr 1xğŸ‘ğŸ¼
1062622369745854464,denynug,2018-11-14 08:24:50,Cabut nonton Fantastic Beast.
1062622225268858880,okta_cwan,2018-11-14 08:24:15,Kayanya bakal banyak lanjutannya ini fantastic beast..
1062619205118226433,fajrulannas,2018-11-14 08:12:15,"Baru sadar saya sekarang sudah tanggal 14, hmmm...,
Fantastic Beast bisa lah buat di tonton, wikwikwik"
1062614457526833152,dsy_95,2018-11-14 07:53:23,"Mau nonton fantastic beast tp nunggu mas pulang ğŸ˜”ğŸ˜”ğŸ˜”ğŸ˜”

Sabar...sabaaaar...."
